branch,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60
7,12.12416541,4.896469123,13.55320249,8.874280488,15.83209411,15.63262293,37.22110891,32.09624334,0.175789656,11.11984061,25.96091164,18.22470681,27.71391695,36.60291992,51.88072343,58.05563286,7.107202726,-0.155537676,-8.610449118,-7.977722501,5.30496509,-12.90664406,6.377700674,1.145432418,-54.50191046,-74.21713962,-140.5197725,-147.3049028,-5.116971464,2.961640213,-3.773951699,-8.685558998,-11.62118946,5.175197,-7.093936392,-8.647736857,3.50068845,10.09399752,16.40608352,8.958492337,-0.288918373,-1.03556352,-10.14364973,9.985244302,6.906311699,11.25471231,7.407473448,-3.200330027,6.394236714,1.976666854,-3.310053609,17.97390242,-3.521115016,-11.79213457,-7.166266287,1.796607872,-6.715840639,7.571599388,10.10995275,3.249559907
7,6.637432634,7.375846763,10.76782113,14.61630043,17.0679741,20.72860308,30.04085121,23.01828166,7.276099153,6.003138534,19.94416537,25.71334383,13.30503892,20.830023,62.61704029,54.33091269,-9.780908795,-5.360675442,-1.408870993,-7.362540705,-9.298348575,3.573730227,-4.073169971,7.012337962,-55.07498994,-76.26600349,-125.8010689,-156.7247599,-3.895367298,3.01050655,-18.16831258,-4.417719515,6.351588041,-1.375829997,-7.650760546,-14.99497041,12.78892205,-5.643750066,2.465257551,6.508441683,-7.481767817,-3.721676953,-2.567428993,4.858877016,-5.778639284,-5.364783936,-3.293670539,-11.85525721,0.812150487,4.781375585,1.304571429,5.970040587,-1.744284164,7.168058988,-3.546932894,-9.883755089,-0.89263463,4.707119175,-12.77040634,12.82603679
7,3.827833301,17.04753593,-3.73916897,2.134070357,14.11982455,13.39819151,35.60346752,36.73210298,14.46505122,24.16558355,11.2289316,18.97335653,18.48882051,24.78327199,44.75211453,58.73059834,10.38243316,5.308924387,4.17075635,-1.951519457,2.583892084,1.112259309,4.099396195,-9.578921761,-56.30751476,-74.49025852,-124.747871,-150.1803172,-0.513231802,-18.24972503,-19.35191977,-13.29446722,11.56838735,-3.621188405,-15.77208751,1.116530585,4.045455446,14.09005405,-2.436600882,-2.495968031,2.269841461,5.2566328,-8.496954974,-8.238847509,-1.463600622,-14.70529647,-2.494218419,5.926842483,-2.643999824,13.96257535,1.620434805,5.777286029,-10.26159756,4.124593162,1.381292337,6.621370006,2.018377839,-3.710675,-2.258353377,7.055087484
7,7.452450323,9.694312582,9.00647081,6.581773606,5.434278817,12.88854119,41.49391637,41.37726706,12.87171304,14.23356589,17.88001636,21.51147806,28.23604452,29.07165721,43.28161514,65.48635457,-8.677060187,4.7943855,-10.22582147,3.433620788,-4.302473057,12.20400665,0.071849573,3.66180303,-66.48727541,-70.84672987,-133.0289682,-156.6257363,-5.89295503,-13.42912078,-0.26983287,-3.355319965,2.848365966,-4.412866747,-8.580814649,-15.84970071,5.603928983,20.30244439,8.780876704,9.137186447,-4.816975874,8.381807262,2.310349477,0.189768723,-11.38812196,-2.00147885,0.216431995,10.07867919,-4.533817776,6.310717003,5.652778088,0.753530995,3.404883089,6.077541874,3.831831613,-2.440094,7.957724827,-10.92379106,7.585680789,7.397570149
7,-3.269589454,2.36981415,13.48434023,4.791715382,15.9406545,8.391861082,29.8180685,26.40011656,17.98362138,13.0368913,25.68896283,25.19479258,27.95894476,24.55032329,46.27974054,58.53803735,-9.91806677,3.567080142,-10.36958896,-0.719573553,-13.92244739,-1.331093904,-8.160794711,-11.38806017,-59.73149223,-72.9164763,-130.204023,-136.8136739,-14.65329548,2.808719751,-21.20372741,-16.54980468,-16.04392212,-10.69638188,-3.877019976,-21.92294023,0.936550524,6.58258549,17.89352807,6.441277328,3.81001502,0.416552481,5.189355349,-0.261648287,-0.385366914,-5.710615977,2.591968379,-4.048767557,6.74046788,-4.869199308,-0.864943792,6.952615646,5.063595277,6.461057721,-7.50691309,7.826639982,2.087833322,2.654157857,-0.914186444,12.38201815
7,6.378649421,0.662158099,-1.956798062,7.377615211,-4.223185612,27.54827887,36.98174078,47.08499398,15.12990671,9.471366608,28.43660425,25.08551853,27.19544984,35.50854807,44.15702776,61.71858996,7.206304732,-4.727738675,-1.428141812,-4.345331859,-5.012900675,-9.704168758,5.598042765,-3.958592861,-52.87533241,-72.1339289,-121.9960847,-147.2578839,-5.505060716,8.857852565,-3.254739723,-8.208314801,2.312827674,-1.417959196,-8.833500787,-12.72697482,8.270477131,1.088767427,21.21287026,7.783683733,2.847934788,-7.393843498,-20.02766651,0.870102682,1.21012324,11.5870066,4.127771596,3.260593452,-6.000917081,10.35786145,0.30477231,5.940053491,3.066189664,-8.643478376,-0.071842307,-0.301297267,-2.809768607,-5.11506521,9.152777583,5.936910271
7,2.231941162,8.817901227,1.064417764,5.893915615,7.412708385,19.15330532,23.03205676,35.23376819,8.165764189,16.09608582,22.45014592,22.94260088,17.18095612,26.63134429,53.67226022,51.97713964,3.508933366,5.960870755,2.297600995,-1.898160453,-0.473334662,0.394999014,-2.046255418,-4.774220859,-70.85672512,-79.78066189,-132.0881788,-170.6568442,-10.67798458,-3.349472656,-7.002996083,-16.38038783,-1.008973182,-5.734031284,-17.88230974,-2.926497672,1.268083129,4.176971816,25.60367024,-6.642947614,3.63249336,-5.211635275,-6.636417472,-1.698248003,-3.717008534,-8.680494962,-2.028861774,6.309824853,-5.925104489,4.951106429,3.87694298,12.67317088,-5.436641376,-12.69758517,6.078516793,4.068018106,-2.434360097,-7.376446064,-2.188253495,-4.875857499
7,2.604819056,2.401452436,15.46052777,15.74124668,4.945475473,19.46127229,37.41935493,31.48915297,20.7323671,3.438326146,20.14712857,24.95692172,27.93245018,33.81986106,47.86312622,69.57603379,0.772909072,-6.02213878,-2.673168227,6.044155137,-3.734034858,-4.261539227,-8.975653618,-1.973654295,-56.50131433,-83.31169052,-130.6840775,-149.4502489,-9.818951932,-5.534697398,-8.11642596,-1.029617812,-8.019833485,-9.0020327,-13.33391128,-15.23324715,-0.527010495,-0.118021879,10.26620311,25.3875119,13.04664632,-0.876329837,13.19296461,6.07954485,10.00865818,-1.701656063,-1.22522701,-3.519056812,6.837542316,-2.301247598,-9.715105386,4.61487363,-12.74248476,-11.05637458,-14.81393575,3.577926574,-1.471959724,-3.658349278,7.340799407,-0.701905355
7,-0.492250275,4.515683755,-0.715313892,4.597237787,9.822580785,20.62469003,28.315897,39.90999139,9.123042214,26.68817713,19.06765401,16.60523666,25.22628296,19.18967978,55.17915618,60.82439292,12.73857442,3.376607521,4.046546433,-2.033241107,1.654058292,-8.830413266,-5.907987859,12.82284112,-60.4742469,-79.04259148,-124.2438019,-151.4475145,-10.49337577,1.161721385,-16.87849292,-3.797702445,-11.5458998,-8.313807784,-2.115185905,-1.222947699,-4.10640912,0.985417493,0.224278265,8.136990933,2.803534703,2.383124834,11.66393221,-10.16462057,-3.976992225,1.961745412,3.809524081,9.080113493,-1.622844416,4.794617042,-7.395289379,0.882457786,2.793626587,-3.038733747,4.39978726,-3.484784013,-1.145800767,9.855254623,5.327224175,-1.329005156
7,8.843197212,9.53342431,12.80028551,14.006956,19.44916847,22.11173487,29.34267723,33.84318551,0.6515761,11.89507977,13.08931241,35.91870256,26.04303445,26.76901107,48.37254909,67.57374263,-3.471396515,10.25997846,2.044255834,10.40512614,9.306951435,0.721066158,1.742413978,1.327328596,-50.33089153,-64.27366498,-126.3060511,-147.2607727,3.163736539,-7.983444888,-14.5109017,-2.589008994,-9.444491474,-10.2638125,-14.39699766,-16.03157077,4.062295103,-6.430741087,-5.048010891,15.92705955,5.711054817,0.013305475,1.736743888,4.827317808,5.306839433,-9.461309936,7.332855666,4.663203692,-5.944236372,-1.70315634,3.483055766,-5.856970499,2.669438033,0.249244381,9.157652279,-0.254054649,8.392131019,-3.41511958,-0.86114904,-0.61737514
7,-2.242539302,8.911875307,16.81100475,12.62340845,16.724754,13.20963427,37.21567515,42.42356652,1.192384981,7.312102065,22.22717882,33.18737996,4.450357779,41.26323468,56.33050437,54.96614607,-4.587110612,8.966907478,4.92217492,-6.557477729,-1.358776872,1.520620654,-6.623731385,1.584263868,-67.67768853,-70.13354741,-128.9448295,-157.5539989,-5.078258151,-6.827724882,-10.47231156,1.479303116,-6.177767973,2.584005584,-10.66901062,-14.09802378,6.067908545,10.91537447,21.57268108,-6.03526299,-8.864268301,-5.490558079,-9.263685903,5.221395956,9.994804722,1.205010435,-6.137954473,3.664474149,-6.654019744,6.718054466,1.996210324,-1.778861477,1.787798271,-6.020531491,5.245629783,8.36063222,2.316727768,0.35516755,-4.593771291,1.049328833
7,0.051718898,6.465821136,-6.090123134,13.12177795,13.01841296,7.31025865,28.44895135,43.86271967,5.163488883,4.116657544,19.47261194,35.74753302,16.73647931,33.94664387,47.63679315,65.3727016,0.053246986,-8.672418173,-1.608093815,-10.72021334,-5.2641432,3.27889143,10.29184619,-2.140867766,-53.03037904,-77.27725109,-130.3810377,-140.5621985,-3.735377876,-15.35173972,-1.946329451,-5.956253008,-9.786913798,0.659824224,-6.785533956,-19.76278878,-3.068644198,9.23677738,0.926427282,11.85460461,-3.782448173,-6.498317833,-6.020982156,1.765748231,-8.270810761,-1.169162736,-2.966792515,-5.583772109,0.061850104,4.66639682,2.849522621,3.742482949,-2.303158852,-7.126096311,11.80333623,17.4193252,-1.758595243,-12.37941506,3.294356811,3.745535358
7,8.985653467,15.85687939,6.910850629,16.36834652,1.07942435,8.846351019,19.29054948,36.46942313,-0.832687688,6.933975769,22.16577968,9.912835815,32.66667989,32.47558285,53.67718583,59.19218216,-9.202322324,0.40180818,-14.23120976,2.504853545,-2.95892866,1.597113179,1.781509139,1.915097976,-60.00973687,-74.71603896,-132.4687633,-147.9706842,-6.805169056,-4.145383988,-16.50233452,-19.47691172,-12.31012962,1.352563815,-2.918985881,-0.798046646,15.98828838,7.121160079,2.213655896,10.62381837,-6.742726843,0.67261476,0.988092189,-6.559718268,9.70048849,-7.768910835,2.0318482,-1.078825028,-16.45818114,5.214180397,7.97437057,1.335021791,-8.723084083,-2.79312565,-9.989198618,-1.392252205,7.641204943,-0.483665904,-0.134729203,0.19776951
7,-0.134730283,18.44756306,1.991745676,23.58839674,7.640835602,23.45332838,19.37847052,35.97582746,15.73652487,10.13447856,16.71144125,24.12105673,29.18838462,29.3605541,55.3155102,67.75660848,-1.771160915,1.212361801,11.7092771,-2.471934619,-6.266112308,-12.03439872,-0.490902374,0.026413017,-58.91234253,-70.13224276,-143.6461176,-146.9617123,4.61191328,-6.17962053,-4.33291364,-8.752228826,-5.301140885,-8.888510557,-1.65826848,-8.45177873,4.320786015,5.384453791,7.366652463,6.90507131,0.915696324,0.780684753,12.99078604,-20.66699356,4.791963951,1.633066479,3.172914473,-0.443101231,-14.02705691,-5.200064254,-2.362218312,1.87296503,3.38383472,1.83445822,0.57884349,-3.486216856,-10.62871215,-3.089264267,-21.62682487,-4.164608684
7,8.699802496,-8.060032325,8.961213014,19.34304788,5.170155201,20.81551737,21.90852617,24.51908445,8.549294812,5.514637837,21.54975974,18.11238071,11.21737532,36.85108852,42.51197507,63.21980917,1.161762605,-1.582306904,-8.841046944,-0.851475826,-1.680154231,-3.61678727,1.967523498,-5.222060418,-59.0955061,-76.13317457,-127.0675239,-159.605297,-4.886487552,2.302135827,-14.81656005,5.33017143,-12.00164051,-2.930789257,-22.44617575,-8.782900661,-0.038618059,-6.520440595,4.667379395,-4.809857253,2.162407376,-0.342296712,-3.032964898,3.162806906,-9.012223087,-9.787185217,0.588337862,-2.162887378,14.74141393,4.63236336,-3.240167694,7.447644339,2.36298473,0.063001505,-0.493303332,-9.202957532,5.828605262,-15.17972089,1.859164067,11.49964696
7,0.807718288,-8.075318982,4.966453248,-0.051370292,18.66588327,8.911450643,32.53881404,32.17236854,15.9347869,7.024845998,13.82345435,14.60334606,16.38252933,44.08450318,56.55994359,64.31586268,-1.868156036,-7.781543041,0.148985227,0.647776837,5.279852933,-5.804715215,3.677261236,-9.706604536,-54.99031074,-76.59849811,-125.5436531,-146.6440676,-10.33039479,4.570876971,-3.082623507,5.703103024,-20.52910894,-12.73748698,0.467438117,-13.8675381,7.515040801,7.247352658,2.808724912,10.12450123,-2.574445265,-2.582196959,0.411049144,-3.839903628,-4.117191965,1.831442987,-4.431903052,12.57638049,-0.840154408,1.55543991,0.238636133,3.879955382,-4.137569514,-3.391284135,-6.70056797,-13.44697714,4.099915125,3.209059761,1.194776992,-0.745780703
7,8.443291025,-0.991793334,-1.833224003,11.31306476,6.539612549,13.32435546,31.03603913,35.7983032,5.578526787,11.80588699,29.86281276,31.93142661,6.265803485,18.54372239,54.35278661,69.22360328,-2.949506109,2.264937054,0.40062896,11.08641423,-2.832126216,3.202572564,-3.629430653,-3.215990804,-60.19397767,-77.61095351,-128.0837922,-134.7063335,0.139276907,-10.141813,-9.928594773,-6.296443401,-16.09230302,-0.08824577,-5.041963918,-7.193480784,9.322032327,14.48554358,4.363898171,22.0878536,11.59251554,-9.577909179,-4.572192141,4.635678784,-0.551652005,0.562233049,-8.109899784,-0.779854451,7.757265646,4.379833653,0.887557146,3.655820574,0.256517054,-1.717587888,-13.60505561,-11.5484058,1.230488449,-2.315077556,-3.292749607,5.561014388
7,-12.26136872,-8.070770141,14.56691743,-1.348142067,19.17897458,15.15985984,32.76882191,21.9789421,16.94109392,4.387083743,15.32793412,25.15579212,22.6098817,31.17236543,60.2303044,57.69003578,-6.645244186,-3.692297185,4.821147747,-7.098051167,-4.718155278,2.231260115,0.341403512,-10.84066513,-67.2495316,-66.55445305,-129.2687375,-141.2603472,1.26753673,-9.758826703,-8.501257887,-3.188088318,-15.75808505,-11.25602893,-8.590886393,-7.993094042,1.833182529,12.89822579,14.26800445,11.88950536,3.542764283,0.29445589,10.68236562,-4.511910807,5.716631006,-2.629424117,-18.23242644,6.973644819,-7.417939127,-0.766337901,-3.926280566,17.28612371,-5.561452706,-8.59553797,-1.650553692,15.06686816,3.619491378,-9.31256806,20.68241865,2.570559221
7,9.778320428,0.858492166,11.70027626,-3.28035965,13.35154024,18.68734971,23.7476125,28.755656,11.89647648,16.3508288,21.81967905,5.429971659,20.68550929,40.32279578,58.45276046,61.94774771,7.427683139,0.257282297,-2.843160223,1.619778794,-5.702021702,0.94191195,8.424459513,-4.316876511,-49.56594077,-70.29436181,-135.4142565,-150.7971769,-10.399223,-3.865962644,3.730011136,-8.716025043,2.946397316,-2.604204078,-8.678439639,-6.669699103,9.149802383,10.94430974,11.59578739,1.287945857,3.379698384,-2.6042362,-7.573294291,-12.36776528,3.869976616,-0.204513649,1.612519215,-8.52422662,7.686976861,2.905893112,-4.247373137,0.26364935,12.07049537,0.111505522,4.757974091,1.976979757,-11.45837066,-4.144692926,-7.857592157,-4.573222491
7,16.86225637,1.446951263,0.484950454,5.33484377,8.921118414,22.10345156,41.52094027,35.28928421,4.51592137,10.55547027,5.889343352,22.51425989,17.70341366,34.28482624,63.33837165,55.07987261,0.772470479,9.697767179,-5.273681582,7.150789007,0.815434508,6.327101456,2.744241051,-4.190885742,-68.49746758,-70.43139209,-136.9098164,-148.4785298,-8.047746509,-5.783317149,-12.76834478,-15.03327642,-4.327267301,-10.58188459,-2.980563172,-15.84393682,3.211387589,6.034301129,8.947850628,-3.384121955,2.039022451,-1.407876175,-6.442863071,5.942750804,4.606799007,-1.930979464,-7.436650898,-3.384186988,-9.371689592,1.672214388,-4.9379914,-0.261509823,-6.658402772,-8.234799837,6.179324996,1.624531801,11.72824871,2.438478531,7.50615842,-3.900002838
7,9.874095745,5.458452198,13.32305888,-5.107343769,13.86727636,11.71213666,29.37338932,28.32146425,12.68736935,17.9119204,23.62298176,14.08734851,14.78109252,12.21562198,55.77204296,59.90257452,12.72788809,-2.113888439,1.064588381,-5.305025256,0.154313912,1.395309531,-1.240714007,-7.805132269,-55.80215814,-78.40164294,-129.8430163,-151.5256086,-0.602869829,-10.36847972,1.403571467,-5.700408331,1.109089457,-12.96535385,4.584244835,-3.076368892,-7.50714642,4.5305335,23.34556437,6.516462696,10.50638996,9.622980629,0.535133498,0.104652848,-3.98261107,-2.310661324,0.048291447,0.160847288,-10.69184019,-4.546422436,-0.326890893,-9.946119453,-5.606340729,-9.172602082,5.330590857,-2.693923898,-4.24673564,-5.925470246,-7.079445293,-2.799802978
7,10.58559529,7.17512832,0.018010737,1.095694179,16.71681941,24.81691206,27.36491585,30.68628353,11.41547033,0.310508634,14.78652486,32.56564091,15.13197628,24.9036738,59.96763509,37.20743964,-5.648933875,-4.203062428,13.11861853,-0.00527555,4.315289938,-6.915034777,0.469535979,-1.730566143,-57.37987376,-66.19395368,-139.9600783,-144.4540632,6.11739999,-8.560360849,-11.03973276,-9.623903862,5.019662199,-19.33230421,-10.15227512,-8.578011154,2.563637011,-5.462406621,3.081258383,21.51002216,-0.2798945,11.74469268,1.00905545,-3.522083289,10.23467204,14.30662158,-5.614191307,5.463921756,6.142210653,-4.473036915,2.358014393,11.55447713,5.872381559,-9.346345339,-6.74191604,-9.321821842,-7.930224924,4.313854487,-0.302613177,4.397136845
7,1.533923872,0.720025498,-0.496076822,19.66859398,11.19602563,15.82065565,32.99556887,37.5612741,-1.931231931,15.21977472,23.87117292,11.45467087,10.07603253,25.11881916,47.42806181,53.06740044,-3.056121785,-5.385090483,-10.49650631,8.523868779,-3.030818189,-2.138616022,-6.739970395,1.048340764,-56.79646819,-81.08164245,-138.1290526,-137.9223361,1.768860634,-5.27606545,-10.47281569,-14.80783139,1.596360602,9.739457771,-9.670143513,-9.62577744,8.11723924,3.664855496,14.91014226,3.887365843,6.26187321,7.030993074,-7.197786085,-1.712317856,-6.845693034,-7.80909484,-10.69588015,-18.27188869,-4.375398661,-1.432981304,-2.487146693,7.865523261,-12.28115598,2.243459776,6.635371829,-8.598739922,3.740909737,3.361275878,5.191683678,-6.224614792
7,5.683445543,-0.856180363,0.404307967,6.572285153,18.14510741,10.94676528,19.37014342,38.64714283,-1.205750788,4.12003232,14.96150449,22.87162582,11.56430207,27.37967571,60.56291426,60.66045649,-1.614018875,0.484374263,-5.296510311,-6.914396722,-2.92239362,-1.29415091,-2.577511651,7.575630702,-60.05241146,-79.65980377,-123.5385624,-144.1116589,-8.128721921,-5.419061839,-5.767604572,-11.15767011,-3.255194816,-8.679934971,-19.07410673,0.82296134,0.341185962,13.06913184,8.003147881,7.619445777,10.61272159,-10.31629434,-11.66840542,2.917177715,12.5844118,7.345415784,2.441917791,-4.668148467,-1.90954455,-0.168171017,4.814826497,0.878623399,8.678698649,-20.30385225,3.673402325,-2.587356279,-6.237606617,4.148653262,-1.466445964,-2.753837536
7,7.524990215,11.95535854,7.974807544,27.1260218,13.64753394,3.575540567,30.47396269,35.99487631,9.200265359,2.469038429,23.47425977,20.86385385,25.27398638,37.79091216,63.03835766,50.70704273,2.870938843,-3.601436469,1.014215158,2.978012145,0.169420377,-1.153838854,5.812755636,-6.867424974,-57.68159076,-77.22993498,-126.0666657,-155.5985642,2.018716684,-3.23509327,-18.71642931,-5.929799915,-6.599960952,-3.773665611,-4.866101919,-12.24040598,7.558413216,9.241592804,8.418479321,8.171382888,-5.233678613,-0.242459117,5.892042712,11.57617396,-2.742773879,7.454492538,-6.56341908,-3.058736834,-0.772585529,-5.905969386,-9.272804217,-4.916457666,10.83076125,4.858576633,-11.12448391,6.20949924,-5.627496711,-14.7573455,-12.69802779,-17.95130928
8,0.892907063,2.143376809,4.586603841,14.40480652,18.44848024,11.3213162,30.47277063,52.85325601,1.904661853,19.18887321,14.39376969,19.24720604,22.4630747,45.76707017,46.7642148,55.22772759,0.917843549,-13.74129725,6.666258497,-2.707513048,2.398381261,-0.863717827,8.470389073,-9.399546489,2.101059461,-4.803931244,12.0767968,16.54954486,-5.229889647,-20.94577284,-9.555933623,-15.00162608,-7.016593202,1.115302005,-5.267352723,-5.669694387,-3.590424448,14.53054639,4.276442946,15.39220904,-4.824073396,3.214350026,-0.726533502,15.9688781,12.86070597,-7.527567947,-10.6345191,2.507062129,-13.99504996,10.85697798,12.8869807,2.587912311,4.704355115,6.995481255,-0.085167481,0.228763604,6.543514289,5.41375031,-4.470244598,9.317215469
8,-3.1147676,-1.508901522,22.15703742,15.74966034,8.543963326,38.01555576,49.67864511,38.52386779,1.627394242,20.31439018,15.70830744,26.94036929,28.2509566,34.79121748,48.76443268,51.65170033,-4.834803664,-6.67491183,5.790725789,3.265515829,1.610497477,2.466274826,-3.552161686,0.37666046,3.507195821,2.940179105,9.714538769,15.23837256,-12.21315917,-3.642625474,-7.354538118,8.497730095,-2.589330789,0.443585349,-3.611109682,-5.404836574,7.4580604,18.81145623,11.84243657,6.57133185,4.515575692,4.178670962,0.700039496,8.207214016,3.005131731,1.211856017,-6.230878492,3.762555561,12.47644072,2.867143442,-4.968952032,1.585208172,2.79931262,-2.217628988,-7.43036153,-14.15073542,-9.820633925,4.567196099,4.460707576,1.267086911
8,0.455851747,8.489667277,8.352295835,7.29922291,10.51809444,14.10335801,35.62483723,30.45836444,11.69539682,3.359310319,12.8952398,15.9338635,24.77027855,35.27507034,64.4142001,62.09469316,-8.010374915,-0.799837241,-7.097480525,5.992108365,-5.42125057,6.474211087,-5.443852038,1.74264435,-7.06594613,4.30926801,0.775188752,2.993539689,-2.058304293,-6.427797713,2.692940349,-12.13665622,-6.434634067,1.041453427,0.149548217,-12.71118607,5.81386932,10.04665823,6.857085312,18.4309677,-7.991696074,7.857500466,-10.08401949,-13.81912828,-4.182559245,8.87233635,1.170015977,-3.820969212,-2.383459862,12.02742706,-2.170794289,-8.495638998,-1.901601481,4.921713867,5.665106609,-6.597314455,3.270323333,-4.94870318,21.32160133,5.70353024
8,1.605030513,6.257434982,13.05929258,7.898527811,13.87411408,27.48434531,29.79030709,40.04944567,10.72080271,12.00493922,7.800779935,21.11776839,20.65463051,35.58303806,53.70701173,61.58725144,3.212540886,-3.847859567,5.860895921,13.99721763,3.072057556,1.59767318,-8.058122915,-2.680280443,3.104744236,-3.82729926,-6.977434231,20.18483278,-1.08608554,-5.164508024,0.909536226,-8.403889794,-8.604922555,-5.563628861,-17.96265605,-7.500472564,-0.105850805,10.14699947,0.456001058,8.400524937,5.004974141,3.931734096,-1.705971861,-0.19335594,-1.123940541,1.910536699,2.420480948,5.522050914,10.52650823,-3.759694254,9.165602388,-2.579453056,-0.514449615,-9.707655801,1.976234134,-2.816221089,1.938962283,0.827206499,10.64903311,4.319774856
8,-2.270827218,2.444633939,12.01193552,5.801738164,13.97476496,17.39639089,38.14747382,41.2556892,14.54885128,1.925402414,21.82030706,34.76315607,19.4018715,28.27330103,34.81092763,60.69409048,-6.10451279,2.465944537,1.231805627,-10.25990675,-1.393384455,-1.91059602,1.281886703,2.037793349,7.871711858,-1.004533268,2.969499977,5.54459534,-1.121028156,-2.884471878,-20.38645571,8.026327225,-14.46583909,-1.4815771,-6.531611348,2.059738867,-0.391224389,9.875551968,3.07401654,11.87716456,-0.55055557,0.726042023,-1.399268162,-4.637037233,4.450475023,-13.7958488,1.16868496,1.062359741,5.085178755,-8.342494265,-3.305078974,-7.439204818,1.117316801,1.372269963,-9.014713732,6.043521759,-1.053727875,-5.172613221,12.75191999,-2.288832866
8,10.69017099,11.23504625,10.81601738,10.36967653,1.843829623,24.36074332,39.06406613,49.59445679,8.863897998,0.120724439,25.38257068,26.43471631,10.64859423,26.03360342,67.67411061,59.18812315,6.546448951,12.98691044,-3.095816829,2.275708871,-5.777998988,8.289834035,3.8238778,10.87056218,-0.341398059,16.50292313,-4.439868708,18.59305697,4.54549118,-0.240407345,2.889428077,-6.6312514,2.176067179,-2.816619975,-5.354764776,-6.170339406,1.301111073,2.084297818,-2.651515813,-1.086037166,0.630860322,-0.658797589,7.281428288,1.549901958,-1.801329021,-22.13041243,8.042615432,1.172967324,7.753531204,-3.379885151,14.07719029,3.166921568,-4.330732213,18.22559879,-3.268393208,-4.770760021,-10.55620208,1.525045068,1.285786307,8.632982524
8,22.90967436,5.128746232,8.661707072,0.931352161,15.30910665,14.86048519,26.81900489,40.51419087,19.98827971,21.2290975,18.92399011,15.62685634,17.59885153,31.68076831,46.77774718,51.90008483,5.894299961,-8.501763076,-11.05282696,-1.794821759,6.168001934,-2.658882471,2.359277363,-1.522212696,12.05600208,-1.542825256,11.33110658,9.158635201,-6.276356989,1.944925546,-1.003125499,-12.53397665,-0.884315166,-3.808377597,-2.594938399,-9.672222,11.1210755,3.760580399,-1.49547967,8.810058939,-1.495553974,-11.89733721,0.531226289,12.13319548,-12.0360763,2.630336197,-0.832650851,7.592662482,1.15175998,3.170609805,12.02555294,7.3061979,-4.472499403,0.886210587,-2.257651413,-1.986271597,21.44809969,4.189254753,-5.98577526,6.721192887
8,-5.585580649,4.661437622,16.00968167,4.512171586,6.794453255,14.94993478,33.60262897,29.57110122,6.810246217,13.22559137,15.41635468,17.59053396,21.21373049,32.27292411,64.28409095,59.29240771,6.671689955,0.735886234,11.89257042,-1.677566276,-10.83619176,-7.332201687,5.313835651,-10.68601337,0.23644779,15.94714124,-1.001245828,8.684608556,-4.21748039,3.337690537,4.372062767,11.6569574,-2.09600765,-5.289444951,-6.288009574,-18.63010791,-0.126528712,13.06327085,4.414445564,10.96697391,-4.136319877,-3.690889724,-6.294886592,-1.412480721,-2.562907992,6.553689971,6.907113989,4.837768274,8.923983514,-12.4504193,11.32820959,-0.700475835,-6.266441624,-0.950554193,-3.588205746,12.71133319,5.945248425,2.913396624,-1.683941624,4.746831641
8,7.300087116,2.201733798,-0.579501698,3.595479206,16.77608357,20.50663909,17.47604261,41.94367069,12.36515012,12.81404033,9.736648003,25.78320278,20.31193497,20.41662971,49.37540747,47.38536951,1.618534454,-7.905178856,5.373941515,-3.428264943,-8.768520896,-12.38735468,-8.409512535,11.30756038,14.13437487,-1.700868853,13.69238744,0.582414319,8.104524129,-1.781364465,-3.390147598,9.11907134,-5.474397949,-7.500679338,-9.892067605,1.081570252,-7.714153637,2.975409271,11.92952939,9.783692349,-2.157107963,7.164423604,5.1195399,-7.913794215,4.814160976,-1.701663945,7.22595371,-0.807305062,-4.013427164,2.123580577,0.507596637,2.845350872,-3.387595893,10.77099439,-4.228545539,-13.82366127,15.18216639,8.999840996,5.960740563,-10.96227819
8,-6.267402312,7.369519213,18.78000123,12.65023497,7.365776721,20.91851539,34.24551117,38.97776318,8.548110579,8.649298873,11.32037808,18.57922347,9.098282114,36.64037864,55.0035226,54.13491216,-1.561817211,-5.294623714,-0.733555892,-8.971975807,5.42585678,-1.720267764,-1.472821772,-4.002674619,-3.528732904,1.773027595,-0.850975574,-3.56910051,3.510803667,-1.060717997,14.5762762,15.35148406,-6.225226599,12.03656516,-18.03095148,-8.657500056,4.620273939,9.167786754,7.606299879,16.85651936,4.191661613,7.672882945,-18.00142946,-4.729709814,0.139253655,0.631877987,1.861730241,-0.957051287,5.940845839,-0.501794465,5.930687009,-8.311334129,-5.001688424,-4.577655594,-1.090338381,2.087496155,2.137487571,-8.953403559,-0.602069333,1.444534657
